timestamp,cpu,ram,disk,network
2025-05-09 15:00:00,14.48,47.85,133423.21,1342157.15
2025-05-09 15:01:00,18.54,41.96,77778.89,129519.44
2025-05-09 15:02:00,15.59,41.4,68366.75,142993.58
2025-05-09 15:03:00,24.01,44.91,92806.74,245150.65
2025-05-09 15:04:00,20.02,35.42,83511.1,144703.64
2025-05-09 15:05:00,17.53,16.32,124516.85,227195.13
2025-05-09 15:06:00,16.81,50.63,74205.47,250766.52
2025-05-09 15:07:00,27.14,36.49,64756.63,42162.66
2025-05-09 15:08:00,13.43,45.9,113109.05,235541.25
2025-05-09 15:09:00,31.68,49.28,79110.44,158929.47
2025-05-09 15:10:00,22.3,47.12,97939.3,180581.34
2025-05-09 15:11:00,28.18,35.88,41714.15,179676.96
2025-05-09 15:12:00,25.51,50.15,52995.14,202069.22
2025-05-09 15:13:00,30.64,58.14,107676.52,190708.32
2025-05-09 15:14:00,19.94,43.78,120042.5,167962.05
2025-05-09 15:15:00,20.54,37.23,84684.17,215460.04
2025-05-09 15:16:00,15.27,38.99,99767.49,240780.84
2025-05-09 15:17:00,16.82,29.14,59858.2,158865.37
2025-05-09 15:18:00,23.14,47.19,132507.78,245308.15
2025-05-09 15:19:00,7.66,48.8,81390.58,305296.57
2025-05-09 15:20:00,27.38,50.59,80073.9,168968.26
2025-05-09 15:21:00,18.56,33.5,108481.22,243747.33
2025-05-09 15:22:00,15.2,34.15,93622.2,262877.98
2025-05-09 15:23:00,21.81,41.47,81776.38,194843.57
2025-05-09 15:24:00,22.08,45.07,77559.01,254827.01
2025-05-09 15:25:00,14.33,31.27,91101.1,214496.58
2025-05-09 15:26:00,31.34,43.44,113557.2,224791.75
2025-05-09 15:27:00,15.28,49.6,98918.43,178666.41
2025-05-09 15:28:00,16.86,45.9,117598.48,172064.09
2025-05-09 15:29:00,15.93,32.27,146045.04,249965.81
2025-05-09 15:30:00,11.19,55.73,80171.24,265415.92
2025-05-09 15:31:00,16.06,46.71,94418.75,233532.09
2025-05-09 15:32:00,19.22,92.02,108921.74,255779.32
2025-05-09 15:33:00,15.71,37.96,116915.36,207870.78
2025-05-09 15:34:00,25.07,39.41,129492.7,231657.96
2025-05-09 15:35:00,19.96,32.34,102607.34,162223.54
2025-05-09 15:36:00,9.3,51.25,115386.96,202684.24
2025-05-09 15:37:00,10.82,35.38,79675.76,268300.4
2025-05-09 15:38:00,18.85,35.78,92544.54,202172.92
2025-05-09 15:39:00,19.89,37.67,97601.52,199797.65
2025-05-09 15:40:00,23.75,43.01,81662.46,265547.28
2025-05-09 15:41:00,24.95,40.47,114508.27,198876.92
2025-05-09 15:42:00,24.19,46.21,104255.96,139908.08
2025-05-09 15:43:00,17.43,12.88,103102.05,303217.19
2025-05-09 15:44:00,28.12,50.36,131309.85,216615.92
2025-05-09 15:45:00,16.7,45.68,148129.96,1061842.86
2025-05-09 15:46:00,24.46,22.57,109419.85,188427.75
2025-05-09 15:47:00,17.81,33.71,110586.3,165805.91
2025-05-09 15:48:00,25.6,61.72,94327.07,202095.94
2025-05-09 15:49:00,18.81,53.04,131926.41,263186.08
2025-05-09 15:50:00,18.86,42.06,134384.68,199592.62
2025-05-09 15:51:00,23.7,32.22,108005.57,229099.45
2025-05-09 15:52:00,23.35,34.31,105876.94,166026.94
2025-05-09 15:53:00,24.61,55.46,91473.19,242184.72
2025-05-09 15:54:00,15.39,35.99,122657.68,231940.56
2025-05-09 15:55:00,25.01,19.73,79572.01,251625.83
2025-05-09 15:56:00,22.21,48.84,65387.19,215868.87
2025-05-09 15:57:00,23.54,32.75,144280.48,236624.56
2025-05-09 15:58:00,26.61,36.74,107487.44,144906.89
2025-05-09 15:59:00,15.06,39.09,129269.06,253875.56
2025-05-09 16:00:00,20.24,67.78,93329.16,209723.78
2025-05-09 16:01:00,32.81,41.36,77407.0,125444.59
2025-05-09 16:02:00,18.58,51.71,99358.28,199034.17
2025-05-09 16:03:00,12.97,43.77,110569.23,235688.26
2025-05-09 16:04:00,15.14,36.91,625876.43,170275.95
2025-05-09 16:05:00,11.31,97.5,60238.59,235848.92
2025-05-09 16:06:00,27.43,50.26,133011.75,232255.14
2025-05-09 16:07:00,14.78,22.12,86198.46,198834.31
2025-05-09 16:08:00,21.17,28.99,98616.84,296582.64
2025-05-09 16:09:00,19.84,28.97,105341.11,173664.53
2025-05-09 16:10:00,19.84,32.72,116967.3,254633.79
2025-05-09 16:11:00,18.72,42.47,100223.83,233230.45
2025-05-09 16:12:00,11.4,37.34,141935.91,160746.08
2025-05-09 16:13:00,11.54,35.91,75797.02,148067.27
2025-05-09 16:14:00,22.8,30.46,85292.65,152244.86
2025-05-09 16:15:00,27.32,29.32,99831.73,176516.09
2025-05-09 16:16:00,31.5,47.31,109775.5,223477.99
2025-05-09 16:17:00,16.45,26.61,88505.77,210970.43
2025-05-09 16:18:00,25.32,48.68,108416.42,191860.42
2025-05-09 16:19:00,23.08,49.5,114104.05,267862.56
2025-05-09 16:20:00,21.79,43.8,108029.67,151069.69
2025-05-09 16:21:00,20.72,56.72,83360.32,199633.27
2025-05-09 16:22:00,18.36,40.67,120918.89,167939.03
2025-05-09 16:23:00,21.2,45.42,86789.53,167469.4
2025-05-09 16:24:00,14.05,52.67,121876.7,191410.63
2025-05-09 16:25:00,16.52,49.19,118798.5,165690.99
2025-05-09 16:26:00,20.97,47.16,86419.13,253193.93
2025-05-09 16:27:00,15.29,55.67,101555.47,239332.19
2025-05-09 16:28:00,25.89,94.9,144831.73,193044.65
2025-05-09 16:29:00,24.28,43.24,131272.12,234977.93
2025-05-09 16:30:00,19.77,24.5,78877.51,267410.08
2025-05-09 16:31:00,32.05,48.31,85040.65,235579.16
2025-05-09 16:32:00,20.04,49.16,120133.65,102666.35
2025-05-09 16:33:00,18.16,38.96,80817.81,224044.09
2025-05-09 16:34:00,19.66,60.18,138281.79,232062.07
2025-05-09 16:35:00,15.17,43.79,121207.55,210191.81
2025-05-09 16:36:00,11.1,57.22,43496.41,177830.16
2025-05-09 16:37:00,12.63,25.91,63144.4,190474.31
2025-05-09 16:38:00,24.34,42.18,57428.53,114994.38
2025-05-09 16:39:00,21.86,52.53,87821.38,186208.37
2025-05-09 16:40:00,17.21,43.7,83078.2,271958.82
2025-05-09 16:41:00,15.97,46.34,108767.29,287797.71
2025-05-09 16:42:00,16.06,39.92,103801.8,243691.28
2025-05-09 16:43:00,22.43,28.81,114356.35,266744.53
2025-05-09 16:44:00,23.26,57.42,96178.47,69666.11
2025-05-09 16:45:00,28.85,20.25,113656.74,113037.83
2025-05-09 16:46:00,20.07,91.03,81458.67,185026.98
2025-05-09 16:47:00,23.66,40.8,92185.4,204837.12
2025-05-09 16:48:00,15.48,35.62,114766.18,169447.97
2025-05-09 16:49:00,16.13,50.24,103663.32,229262.85
2025-05-09 16:50:00,17.95,46.73,89679.22,170404.76
2025-05-09 16:51:00,11.34,41.62,76096.18,190357.31
2025-05-09 16:52:00,24.11,37.73,92693.88,204257.25
2025-05-09 16:53:00,34.83,25.82,94694.6,165869.74
2025-05-09 16:54:00,22.48,51.16,71974.15,242134.43
2025-05-09 16:55:00,16.48,51.92,95918.85,183232.8
2025-05-09 16:56:00,23.82,49.22,110234.49,251824.84
2025-05-09 16:57:00,20.94,50.59,109685.06,148192.81
2025-05-09 16:58:00,17.27,46.82,96091.72,140214.08
2025-05-09 16:59:00,18.53,34.37,98730.85,183319.21
2025-05-09 17:00:00,26.09,65.51,107677.99,157985.32
2025-05-09 17:01:00,21.41,41.03,95317.19,174179.07
2025-05-09 17:02:00,16.08,43.56,109052.16,253001.95
2025-05-09 17:03:00,23.46,33.81,105366.6,231678.24
2025-05-09 17:04:00,15.98,21.33,118811.47,185294.96
2025-05-09 17:05:00,14.25,33.14,138467.4,180437.92
2025-05-09 17:06:00,17.54,36.36,74401.34,172060.68
2025-05-09 17:07:00,24.97,33.7,97988.63,202488.28
2025-05-09 17:08:00,9.22,34.59,92087.83,207477.16
2025-05-09 17:09:00,16.93,40.2,124628.96,212413.59
2025-05-09 17:10:00,17.43,48.4,120415.51,180150.94
2025-05-09 17:11:00,25.83,23.49,122202.29,192771.86
2025-05-09 17:12:00,23.85,35.5,78007.98,220964.35
2025-05-09 17:13:00,15.83,34.95,87545.86,197577.23
2025-05-09 17:14:00,25.05,32.74,670596.84,210415.43
2025-05-09 17:15:00,14.94,45.25,120453.74,181708.13
2025-05-09 17:16:00,18.8,47.31,152454.17,226020.52
2025-05-09 17:17:00,19.05,39.0,116183.66,223280.94
2025-05-09 17:18:00,14.51,41.66,114196.57,191316.16
2025-05-09 17:19:00,21.45,32.99,77930.88,236772.74
2025-05-09 17:20:00,33.53,36.99,85397.3,288972.62
2025-05-09 17:21:00,27.66,55.51,104630.65,311057.48
2025-05-09 17:22:00,20.3,65.82,83446.18,143735.73
2025-05-09 17:23:00,20.97,33.59,80265.24,206108.25
2025-05-09 17:24:00,23.95,34.07,104938.21,116761.07
2025-05-09 17:25:00,21.57,25.24,116168.29,157123.86
2025-05-09 17:26:00,23.31,32.86,123453.59,261937.17
2025-05-09 17:27:00,18.96,35.02,103629.25,187379.58
2025-05-09 17:28:00,12.37,55.38,109534.47,175214.53
2025-05-09 17:29:00,9.82,39.49,104337.44,254081.85
2025-05-09 17:30:00,17.5,41.97,98984.99,221279.17
2025-05-09 17:31:00,22.66,36.15,140746.31,204196.33
2025-05-09 17:32:00,23.32,26.36,158481.51,208612.59
2025-05-09 17:33:00,6.14,29.1,92692.57,185599.78
2025-05-09 17:34:00,28.47,32.52,93149.74,246504.44
2025-05-09 17:35:00,13.68,32.61,114716.61,176209.83
2025-05-09 17:36:00,20.74,53.41,105211.63,269412.34
2025-05-09 17:37:00,18.94,31.95,72625.45,145566.71
2025-05-09 17:38:00,11.63,54.04,121642.09,248721.67
2025-05-09 17:39:00,19.96,31.73,89986.84,126393.71
2025-05-09 17:40:00,22.72,37.48,120644.44,105357.42
2025-05-09 17:41:00,31.08,22.6,88557.78,282982.04
2025-05-09 17:42:00,9.33,44.72,113338.18,270027.56
2025-05-09 17:43:00,16.11,34.26,86958.76,259586.13
2025-05-09 17:44:00,17.44,20.82,107320.82,138888.52
2025-05-09 17:45:00,23.31,35.13,100121.3,276012.86
2025-05-09 17:46:00,13.49,39.7,65173.87,169417.9
2025-05-09 17:47:00,21.49,21.38,104076.08,204767.04
2025-05-09 17:48:00,12.58,33.7,83347.5,269246.3
2025-05-09 17:49:00,27.14,44.02,109067.06,124998.0
2025-05-09 17:50:00,16.03,46.83,68331.83,240322.76
2025-05-09 17:51:00,13.68,34.99,109800.23,235659.23
2025-05-09 17:52:00,21.85,34.76,57945.42,177632.17
2025-05-09 17:53:00,19.52,48.31,91471.59,145247.91
2025-05-09 17:54:00,19.81,38.47,103512.64,201177.34
2025-05-09 17:55:00,31.09,41.71,111719.84,267089.83
2025-05-09 17:56:00,22.54,49.55,86083.26,147781.62
2025-05-09 17:57:00,21.9,38.34,93207.13,131580.67
2025-05-09 17:58:00,19.64,49.37,87908.54,150361.53
2025-05-09 17:59:00,18.79,54.54,99216.63,255873.01
2025-05-09 18:00:00,19.36,53.63,91154.43,267516.08
2025-05-09 18:01:00,18.61,30.2,86101.67,238007.12
2025-05-09 18:02:00,18.54,46.21,87275.86,185284.55
2025-05-09 18:03:00,22.29,54.72,90926.35,193867.29
2025-05-09 18:04:00,22.04,28.97,105290.01,227831.08
2025-05-09 18:05:00,24.39,42.77,99966.08,282561.64
2025-05-09 18:06:00,18.55,37.32,82330.53,208520.95
2025-05-09 18:07:00,25.61,48.36,76501.23,200671.09
2025-05-09 18:08:00,14.11,35.29,98084.08,173675.31
2025-05-09 18:09:00,22.18,37.05,95347.8,272629.99
2025-05-09 18:10:00,26.71,41.32,110616.61,229210.07
2025-05-09 18:11:00,15.96,39.45,103073.37,135455.34
2025-05-09 18:12:00,17.12,23.76,87637.23,154948.77
2025-05-09 18:13:00,22.11,40.86,80570.9,157041.05
2025-05-09 18:14:00,22.32,45.18,94135.91,278267.23
2025-05-09 18:15:00,12.17,38.65,105744.34,211852.04
2025-05-09 18:16:00,22.35,41.57,84790.81,241957.37
2025-05-09 18:17:00,18.73,42.69,107770.89,226350.29
2025-05-09 18:18:00,13.49,51.81,104555.47,220357.56
2025-05-09 18:19:00,22.67,37.14,107489.9,99134.73
2025-05-09 18:20:00,26.28,54.64,123895.76,142453.43
2025-05-09 18:21:00,28.87,39.94,88975.5,257603.27
2025-05-09 18:22:00,19.89,42.23,130222.97,198125.7
2025-05-09 18:23:00,27.25,48.52,83479.82,201082.97
2025-05-09 18:24:00,14.49,39.09,129056.03,277293.44
2025-05-09 18:25:00,23.46,27.33,90352.18,221582.26
2025-05-09 18:26:00,14.31,27.18,129632.31,264805.94
2025-05-09 18:27:00,18.59,41.65,127925.2,195929.26
2025-05-09 18:28:00,22.42,47.01,86232.15,186282.18
2025-05-09 18:29:00,23.53,27.7,101649.84,222738.0
2025-05-09 18:30:00,20.84,40.82,115470.08,259310.93
2025-05-09 18:31:00,25.25,39.45,93286.4,186472.82
2025-05-09 18:32:00,16.73,29.42,89685.49,230156.9
2025-05-09 18:33:00,18.79,27.58,104101.1,161542.5
2025-05-09 18:34:00,23.13,39.08,114718.06,121756.22
2025-05-09 18:35:00,26.71,48.48,103251.17,239603.48
2025-05-09 18:36:00,29.95,38.32,95821.07,213178.66
2025-05-09 18:37:00,26.38,41.24,85657.68,131166.78
2025-05-09 18:38:00,16.96,14.06,111693.09,219969.0
2025-05-09 18:39:00,21.79,40.75,159886.64,199779.24
2025-05-09 18:40:00,17.11,42.09,102029.08,247047.8
2025-05-09 18:41:00,18.5,38.36,62746.44,144553.56
2025-05-09 18:42:00,9.71,42.11,114540.48,272937.18
2025-05-09 18:43:00,12.39,46.11,126217.52,253609.51
2025-05-09 18:44:00,17.72,27.68,103923.3,210161.53
2025-05-09 18:45:00,19.84,28.91,96455.02,213858.79
2025-05-09 18:46:00,25.51,42.05,93857.56,209039.03
2025-05-09 18:47:00,21.33,41.67,102337.42,169385.05
2025-05-09 18:48:00,20.42,36.48,92752.33,269656.37
2025-05-09 18:49:00,26.25,44.62,111031.74,176562.26
2025-05-09 18:50:00,11.84,51.51,97052.38,237149.78
2025-05-09 18:51:00,21.89,28.65,109627.56,181031.79
2025-05-09 18:52:00,15.61,39.42,64100.61,191807.89
2025-05-09 18:53:00,18.7,38.1,88611.18,175477.46
2025-05-09 18:54:00,6.64,46.39,101660.14,168432.63
2025-05-09 18:55:00,9.97,42.21,89965.55,254521.06
2025-05-09 18:56:00,18.84,51.57,131829.0,202073.74
2025-05-09 18:57:00,18.62,37.89,113901.14,250955.6
2025-05-09 18:58:00,16.1,18.04,88774.32,195952.08
2025-05-09 18:59:00,27.19,56.24,86466.35,219953.14
2025-05-09 19:00:00,20.84,22.27,100257.49,117420.55
2025-05-09 19:01:00,24.48,28.76,82145.9,180550.76
2025-05-09 19:02:00,23.33,33.35,92112.0,186551.29
2025-05-09 19:03:00,13.78,30.6,83362.36,160431.28
2025-05-09 19:04:00,28.57,63.55,79712.19,214009.98
2025-05-09 19:05:00,21.19,58.88,89735.1,180552.29
2025-05-09 19:06:00,18.92,26.43,76359.28,158422.01
2025-05-09 19:07:00,24.78,39.34,74103.27,223137.42
2025-05-09 19:08:00,18.65,52.7,103531.81,265679.59
2025-05-09 19:09:00,28.63,37.21,113557.86,153080.0
2025-05-09 19:10:00,11.18,29.38,107862.25,151941.41
2025-05-09 19:11:00,22.47,18.14,142794.45,245959.37
2025-05-09 19:12:00,21.05,24.28,70822.02,194938.52
2025-05-09 19:13:00,12.51,52.65,118295.0,227974.75
2025-05-09 19:14:00,14.57,47.08,102305.89,274293.29
2025-05-09 19:15:00,19.32,35.73,138198.29,277276.96
2025-05-09 19:16:00,13.8,47.52,121471.41,227892.45
2025-05-09 19:17:00,13.77,37.32,130526.71,190880.13
2025-05-09 19:18:00,30.79,50.49,117981.44,145179.35
2025-05-09 19:19:00,20.55,42.36,136360.48,224426.41
2025-05-09 19:20:00,17.82,54.19,86417.87,186018.81
2025-05-09 19:21:00,22.52,21.59,91651.71,208879.05
2025-05-09 19:22:00,22.88,59.12,102654.67,211759.44
2025-05-09 19:23:00,27.04,62.76,71006.03,174837.56
2025-05-09 19:24:00,18.98,33.23,109812.28,208830.22
2025-05-09 19:25:00,15.59,37.23,107424.01,167819.45
2025-05-09 19:26:00,18.79,41.45,107755.38,166446.71
2025-05-09 19:27:00,17.62,41.41,108565.64,242182.66
2025-05-09 19:28:00,18.76,34.46,74757.88,230760.43
2025-05-09 19:29:00,21.4,25.62,105345.3,209138.78
2025-05-09 19:30:00,14.34,9.78,111998.81,276866.11
2025-05-09 19:31:00,14.3,37.71,104974.64,218809.0
2025-05-09 19:32:00,26.23,40.27,144397.82,149553.22
2025-05-09 19:33:00,18.6,42.13,123132.59,166915.91
2025-05-09 19:34:00,15.57,31.25,105292.49,206567.21
2025-05-09 19:35:00,18.2,53.64,95138.64,263559.94
2025-05-09 19:36:00,13.64,45.51,92780.85,230755.19
2025-05-09 19:37:00,19.02,48.33,114692.94,86424.65
2025-05-09 19:38:00,16.38,41.47,62799.16,195940.36
2025-05-09 19:39:00,18.85,46.34,97160.2,277820.09
2025-05-09 19:40:00,29.44,54.96,144447.89,214571.55
2025-05-09 19:41:00,19.89,34.68,92914.57,150187.33
2025-05-09 19:42:00,18.1,52.48,121853.27,189150.12
2025-05-09 19:43:00,24.22,41.12,92457.69,253002.19
2025-05-09 19:44:00,12.42,50.02,84692.52,149270.77
2025-05-09 19:45:00,14.57,43.69,103273.61,156570.48
2025-05-09 19:46:00,16.31,51.08,57799.66,201328.66
2025-05-09 19:47:00,22.54,43.4,75966.91,217513.47
2025-05-09 19:48:00,20.92,47.39,99755.25,226529.3
2025-05-09 19:49:00,25.67,48.56,90373.97,186336.1
2025-05-09 19:50:00,24.73,46.44,66841.57,182236.11
2025-05-09 19:51:00,23.57,34.52,67119.55,240508.82
2025-05-09 19:52:00,23.48,29.51,94635.49,210005.13
2025-05-09 19:53:00,17.94,56.64,104585.02,122033.97
2025-05-09 19:54:00,19.1,35.12,131393.29,182111.46
2025-05-09 19:55:00,13.79,49.24,75361.62,187786.03
2025-05-09 19:56:00,21.87,46.11,86108.52,256542.95
2025-05-09 19:57:00,22.7,37.28,88936.34,233129.1
2025-05-09 19:58:00,14.45,57.15,124783.12,125739.2
2025-05-09 19:59:00,18.18,52.42,82898.59,155340.3
2025-05-09 20:00:00,30.23,40.6,70168.89,229500.33
2025-05-09 20:01:00,16.56,44.4,78995.45,204966.91
2025-05-09 20:02:00,12.74,33.25,123680.01,234441.85
2025-05-09 20:03:00,20.14,37.27,95066.0,234728.55
2025-05-09 20:04:00,17.18,44.32,94082.63,173658.68
2025-05-09 20:05:00,9.85,49.1,88445.81,250108.23
2025-05-09 20:06:00,29.2,39.44,94606.65,190203.16
2025-05-09 20:07:00,18.02,37.66,86904.58,185973.32
2025-05-09 20:08:00,17.03,50.4,93200.03,306921.84
2025-05-09 20:09:00,23.48,44.19,100341.04,221747.93
2025-05-09 20:10:00,13.52,32.45,117670.94,239904.16
2025-05-09 20:11:00,15.66,44.62,90702.71,201389.52
2025-05-09 20:12:00,29.22,33.49,96360.8,225871.7
2025-05-09 20:13:00,25.76,42.55,132764.99,144366.0
2025-05-09 20:14:00,22.26,52.72,65914.88,221292.22
2025-05-09 20:15:00,20.88,41.62,102249.96,178406.68
2025-05-09 20:16:00,23.83,55.32,124264.92,233921.91
2025-05-09 20:17:00,17.72,30.38,84458.91,193561.01
2025-05-09 20:18:00,18.86,45.77,129884.86,138454.37
2025-05-09 20:19:00,17.54,33.05,140669.04,271080.74
2025-05-09 20:20:00,17.18,30.07,87786.45,197235.38
2025-05-09 20:21:00,20.87,69.47,67662.7,260974.79
2025-05-09 20:22:00,15.29,24.79,111152.53,208082.32
2025-05-09 20:23:00,17.75,36.59,77385.34,189609.55
2025-05-09 20:24:00,92.03,41.01,115661.38,208881.35
2025-05-09 20:25:00,25.2,45.6,74827.22,239127.04
2025-05-09 20:26:00,21.09,49.57,89552.55,138203.27
2025-05-09 20:27:00,12.0,41.99,105125.79,253480.0
2025-05-09 20:28:00,30.33,54.24,103330.04,136281.7
2025-05-09 20:29:00,13.21,48.51,87860.84,223327.39
2025-05-09 20:30:00,15.53,46.27,72320.69,102071.45
2025-05-09 20:31:00,14.54,48.68,94838.31,144938.72
2025-05-09 20:32:00,25.11,34.68,100348.71,149666.22
2025-05-09 20:33:00,19.79,40.0,123001.62,168829.54
2025-05-09 20:34:00,4.79,36.5,130723.27,226385.68
2025-05-09 20:35:00,10.21,53.94,128724.02,93540.87
2025-05-09 20:36:00,27.69,39.5,82454.36,224857.44
2025-05-09 20:37:00,12.47,47.95,102538.59,175472.21
2025-05-09 20:38:00,25.62,42.12,137763.99,237068.39
2025-05-09 20:39:00,15.32,37.14,118501.8,218020.05
2025-05-09 20:40:00,10.04,40.74,108212.3,1350694.22
2025-05-09 20:41:00,26.75,55.06,105868.14,230146.03
2025-05-09 20:42:00,14.11,39.79,112703.92,302102.55
2025-05-09 20:43:00,22.81,44.85,77892.97,183253.52
2025-05-09 20:44:00,17.64,41.13,95108.3,288228.17
2025-05-09 20:45:00,25.13,51.19,92092.76,170133.19
2025-05-09 20:46:00,13.01,31.34,74267.38,246811.12
2025-05-09 20:47:00,22.18,50.28,83953.9,202749.49
2025-05-09 20:48:00,28.79,26.09,94483.01,156593.14
2025-05-09 20:49:00,26.92,46.48,102599.96,125738.66
2025-05-09 20:50:00,19.52,27.24,83328.03,1423083.98
2025-05-09 20:51:00,17.45,20.68,84962.75,222251.33
2025-05-09 20:52:00,28.07,27.86,89523.6,145212.81
2025-05-09 20:53:00,20.83,37.97,103365.45,215338.34
2025-05-09 20:54:00,19.97,50.91,119420.11,253309.02
2025-05-09 20:55:00,22.31,40.03,107809.53,290249.29
2025-05-09 20:56:00,22.77,30.69,86357.52,285928.56
2025-05-09 20:57:00,15.98,38.31,98811.94,284799.37
2025-05-09 20:58:00,27.9,59.9,71085.4,252990.93
2025-05-09 20:59:00,22.19,46.25,111480.42,217433.04
2025-05-09 21:00:00,28.01,59.99,38584.4,171952.79
2025-05-09 21:01:00,25.27,40.75,41077.34,185469.76
2025-05-09 21:02:00,20.91,37.55,93726.36,181518.72
2025-05-09 21:03:00,13.76,26.81,93953.24,174118.85
2025-05-09 21:04:00,12.4,36.86,98878.3,202896.63
2025-05-09 21:05:00,22.1,28.51,89892.84,267176.22
2025-05-09 21:06:00,22.2,33.2,97800.59,168613.0
2025-05-09 21:07:00,20.07,41.52,96533.0,92213.46
2025-05-09 21:08:00,29.04,34.72,111569.58,254615.42
2025-05-09 21:09:00,14.79,44.94,68661.62,208757.52
2025-05-09 21:10:00,18.93,49.08,142987.06,136912.8
2025-05-09 21:11:00,27.08,35.13,108090.67,245861.9
2025-05-09 21:12:00,17.99,39.88,62055.12,139645.87
2025-05-09 21:13:00,16.58,46.49,118757.0,221334.69
2025-05-09 21:14:00,18.98,41.56,84481.66,195290.69
2025-05-09 21:15:00,17.26,26.05,109026.89,238016.12
2025-05-09 21:16:00,19.55,34.93,53689.73,248510.12
2025-05-09 21:17:00,22.38,49.21,108385.42,187989.36
2025-05-09 21:18:00,29.28,49.03,65881.3,101010.27
2025-05-09 21:19:00,24.89,25.13,74966.71,200734.55
2025-05-09 21:20:00,15.34,13.43,95479.01,225892.41
2025-05-09 21:21:00,9.07,39.22,103898.75,146569.01
2025-05-09 21:22:00,19.57,31.68,67206.22,131371.54
2025-05-09 21:23:00,15.07,26.81,102772.59,291523.84
2025-05-09 21:24:00,21.04,34.93,102887.26,184960.13
2025-05-09 21:25:00,24.46,29.87,85255.94,185135.16
2025-05-09 21:26:00,21.35,17.03,73105.96,147661.34
2025-05-09 21:27:00,18.51,37.22,95486.94,124564.26
2025-05-09 21:28:00,18.72,44.49,105178.36,246051.76
2025-05-09 21:29:00,13.73,47.04,99323.14,311454.9
2025-05-09 21:30:00,10.16,30.24,100276.16,252192.14
2025-05-09 21:31:00,16.85,41.76,65726.16,179000.37
2025-05-09 21:32:00,15.48,35.71,134022.51,211712.66
2025-05-09 21:33:00,23.06,29.1,129418.6,133799.98
2025-05-09 21:34:00,23.13,61.96,98580.7,239946.39
2025-05-09 21:35:00,12.9,51.54,109593.98,139739.42
2025-05-09 21:36:00,24.1,32.59,146988.31,184846.73
2025-05-09 21:37:00,6.57,47.99,88602.96,111000.5
2025-05-09 21:38:00,32.32,44.33,110428.74,164560.28
2025-05-09 21:39:00,12.42,43.5,79541.2,183698.9
2025-05-09 21:40:00,14.93,47.35,85927.02,237856.26
2025-05-09 21:41:00,26.03,43.27,93312.42,161416.72
2025-05-09 21:42:00,29.2,40.06,136466.27,157188.04
2025-05-09 21:43:00,25.71,42.4,128632.95,217146.82
2025-05-09 21:44:00,16.75,39.55,110855.52,179409.19
2025-05-09 21:45:00,9.67,40.86,114999.61,202071.86
2025-05-09 21:46:00,20.05,36.41,105038.0,191289.11
2025-05-09 21:47:00,20.32,36.44,110132.78,177674.19
2025-05-09 21:48:00,17.49,43.82,105593.79,210476.46
2025-05-09 21:49:00,20.99,30.16,96895.36,217326.91
2025-05-09 21:50:00,18.52,59.58,106299.02,237971.43
2025-05-09 21:51:00,20.08,90.85,122008.38,229081.47
2025-05-09 21:52:00,8.67,29.85,121641.69,198101.23
2025-05-09 21:53:00,15.94,43.27,100595.05,179683.77
2025-05-09 21:54:00,20.45,37.77,101823.87,157075.67
2025-05-09 21:55:00,29.61,54.96,84812.92,108515.28
2025-05-09 21:56:00,24.62,45.9,91609.21,193468.02
2025-05-09 21:57:00,15.39,34.18,80251.5,120854.61
2025-05-09 21:58:00,15.78,41.98,79688.32,242019.42
2025-05-09 21:59:00,29.44,42.55,79894.11,238235.65
2025-05-09 22:00:00,25.66,45.36,103741.3,191275.15
2025-05-09 22:01:00,14.83,36.29,75973.58,204811.65
2025-05-09 22:02:00,12.47,39.57,108471.34,139456.16
2025-05-09 22:03:00,13.59,57.42,63694.75,269108.98
2025-05-09 22:04:00,20.34,37.45,125515.2,200304.76
2025-05-09 22:05:00,20.04,32.07,107123.59,162750.64
2025-05-09 22:06:00,22.97,65.41,88469.29,234743.68
2025-05-09 22:07:00,22.43,47.41,80040.27,176047.32
2025-05-09 22:08:00,22.3,27.61,121663.43,205608.12
2025-05-09 22:09:00,23.3,32.64,103403.56,222400.26
2025-05-09 22:10:00,23.83,30.48,93341.73,243965.41
2025-05-09 22:11:00,11.07,24.76,109379.1,205391.57
2025-05-09 22:12:00,20.5,59.78,62722.81,228341.7
2025-05-09 22:13:00,14.59,24.38,105819.68,191147.16
2025-05-09 22:14:00,19.72,28.7,126871.24,203033.82
2025-05-09 22:15:00,15.01,19.12,119354.11,160734.1
2025-05-09 22:16:00,25.52,39.72,121416.94,241232.78
2025-05-09 22:17:00,14.95,20.96,63077.59,189449.89
2025-05-09 22:18:00,19.76,53.89,96329.13,225277.61
2025-05-09 22:19:00,19.0,34.41,107192.9,216685.86
2025-05-09 22:20:00,29.92,30.9,76785.45,241595.91
2025-05-09 22:21:00,19.36,52.78,120354.54,176341.47
2025-05-09 22:22:00,9.31,49.32,71934.94,190951.12
2025-05-09 22:23:00,25.61,30.21,139602.44,226229.94
2025-05-09 22:24:00,17.87,43.93,94305.11,223792.88
2025-05-09 22:25:00,21.61,31.4,107664.18,232164.62
2025-05-09 22:26:00,19.48,43.66,112034.42,308599.35
2025-05-09 22:27:00,25.3,45.51,107796.33,212670.67
2025-05-09 22:28:00,23.47,50.88,109971.24,151515.5
2025-05-09 22:29:00,23.71,44.54,95436.61,145774.05
